datetime, download (bps), upload (bps), ping (ms), latitude, longitude, speed (mph)
14/12/2022 11:07:18,7291.001002276511,380880.4861822214,70.835,29.729282833333333,-96.5813545,78.18859632
14/12/2022 11:07:19,1157499.556115325,521752.13093306,70.835,29.728979166666665,-96.58125733333333,78.27030169999999
14/12/2022 11:07:20,60075.47262363223,153088.17472644243,70.835,29.728673166666667,-96.5811655,78.4544265
14/12/2022 11:07:21,204334.72506322069,1027916.6946845719,70.835,29.7283655,-96.581078,78.60632946
14/12/2022 11:07:22,749713.6009549937,588147.6645320845,70.835,29.728056,-96.5809965,78.83878702
14/12/2022 11:07:23,342438.51341098564,441835.1801313174,70.835,29.727744166666668,-96.58092016666667,79.31520994
14/12/2022 11:07:23,12988.956077465264,255982.7782697357,70.835,29.727744166666668,-96.58092016666667,79.31520994
14/12/2022 11:07:25,372546.1527490977,437444.13180807163,70.835,29.7271115,-96.58078466666667,80.07702629999999
14/12/2022 11:07:26,250764.8910785921,407368.4785836253,70.835,29.726791166666665,-96.580725,80.63515459999999
14/12/2022 11:07:28,382188.5837710838,723229.2635065491,70.835,29.726144,-96.5806265,81.11272829999999
14/12/2022 11:07:29,185845.44823649013,477337.7149660922,70.835,29.725818666666665,-96.58058733333333,81.14955325999999
14/12/2022 11:07:30,184035.31504559855,175488.33789335893,70.835,29.725491666666667,-96.58055366666666,81.50169193999999
14/12/2022 11:07:30,380791.47941237525,76908.78073582545,70.835,29.725491666666667,-96.58055366666666,81.50169193999999
14/12/2022 11:07:31,384292.83528790536,355712.2583060747,70.835,29.725164,-96.58052366666666,81.49478725999998
14/12/2022 11:07:31,384396.72828823066,242340.7329700881,70.835,29.725164,-96.58052366666666,81.49478725999998
14/12/2022 11:07:32,754906.4825411328,243584.87912278663,70.835,29.724836166666666,-96.580495,81.50744584
14/12/2022 11:07:32,141803.61506784405,223939.61076176033,70.835,29.724836166666666,-96.580495,81.50744584
14/12/2022 11:07:35,182825.9068911484,281009.35956862394,70.835,29.723852,-96.58040666666666,81.6133176
14/12/2022 11:07:36,565501.6298591755,270597.4211560682,70.835,29.723524,-96.58037616666667,81.60065902
14/12/2022 11:07:37,180813.8735381263,137731.35881284164,70.835,29.7231965,-96.58034616666667,81.44185137999999
14/12/2022 11:07:37,220442.48847393523,115992.81814848006,70.835,29.7231965,-96.58034616666667,81.44185137999999
14/12/2022 11:07:38,186366.53698184938,307353.8389051882,70.835,29.722870666666665,-96.5803155,80.95852378
14/12/2022 11:07:39,558870.0710556371,355195.6692331316,70.835,29.722546666666666,-96.5802865,80.57761559999999
14/12/2022 11:07:40,791816.1362174682,186760.77667478033,70.835,29.722224333333333,-96.580258,80.12075594
14/12/2022 11:07:42,604628.0264832844,66569.66918448736,70.835,29.721584333333332,-96.58020316666666,78.99529309999998
14/12/2022 11:07:42,385270.0535685082,191429.26411782068,70.835,29.721584333333332,-96.58020316666666,78.99529309999998
14/12/2022 11:07:42,763820.9079824422,90635.68031899455,70.835,29.721584333333332,-96.58020316666666,78.99529309999998
14/12/2022 11:07:45,379872.1670935145,88979.82876485828,70.835,29.720637833333335,-96.58012216666667,78.13566044
14/12/2022 11:07:46,187141.05443440386,124641.53584215802,70.835,29.720322833333334,-96.58009516666667,78.18514397999999
14/12/2022 11:07:46,435191.2151131546,323855.3936317653,70.835,29.720322833333334,-96.58009516666667,78.18514397999999
14/12/2022 11:07:46,184228.82199215057,78492.91462943981,70.835,29.720322833333334,-96.58009516666667,78.18514397999999
14/12/2022 11:07:47,766081.4232735243,411443.88766063086,70.835,29.720008,-96.58006816666666,78.09883547999999
14/12/2022 11:07:48,116910.04625957806,136445.33548271615,70.835,29.719693666666668,-96.58004033333333,78.08272456
14/12/2022 11:07:51,183037.26937407014,139990.44642993735,70.835,29.718750666666665,-96.5799585,77.93427394
14/12/2022 11:07:52,1352168.6798604175,351494.8939302585,70.835,29.718437833333333,-96.57993033333334,77.77776786
14/12/2022 11:07:53,117305.05203250684,101088.27778277686,70.835,29.718126666666667,-96.57990233333334,77.27372622
14/12/2022 11:07:54,115015.87803302988,248559.09140479247,70.835,29.717816833333334,-96.57987466666667,76.81686656
14/12/2022 11:07:55,189374.00272213935,126867.74344301457,70.835,29.7175085,-96.5798465,76.65920969999999
14/12/2022 11:07:59,185365.1618261668,89004.28811374973,70.835,29.716285666666668,-96.57973566666666,75.73743491999998
14/12/2022 11:07:59,376684.14453781745,211064.24370568083,70.835,29.716285666666668,-96.57973566666666,75.73743491999998
14/12/2022 11:07:59,381868.00836330553,85796.70518733094,70.835,29.716285666666668,-96.57973566666666,75.73743491999998
14/12/2022 11:07:59,145797.616103277,337770.6156757286,70.835,29.716285666666668,-96.57973566666666,75.73743491999998
14/12/2022 11:07:59,398118.4042982014,143377.00486126245,70.835,29.716285666666668,-96.57973566666666,75.73743491999998
14/12/2022 11:08:00,184492.63653288365,144919.67918108028,70.835,29.715980833333333,-96.57970833333333,75.97104325999999
14/12/2022 11:08:01,362713.3367779341,87786.53590577723,70.835,29.715674333333332,-96.57968166666667,76.36230846
14/12/2022 11:08:01,379093.0640117865,88596.61445891029,70.835,29.715674333333332,-96.57968166666667,76.36230846
14/12/2022 11:08:08,186506.50231401998,84311.77552359254,70.835,29.7134895,-96.57948833333333,77.61320632
14/12/2022 11:08:09,160384.49444631918,178950.75729067155,70.835,29.713177833333333,-96.57946083333333,77.27372622
14/12/2022 11:08:09,227934.2408335535,178720.9677762929,70.835,29.713177833333333,-96.57946083333333,77.27372622
14/12/2022 11:08:12,779724.5403457923,92801.66156637274,70.835,29.712258,-96.57935466666666,75.79842626
14/12/2022 11:08:12,752278.7805932234,83875.00800389452,70.835,29.712258,-96.57935466666666,75.79842626
14/12/2022 11:08:14,121660.51585935542,308173.3219119643,70.835,29.71165583333333,-96.57925266666666,75.36688376
14/12/2022 11:08:15,380602.93376361957,181247.86179107134,70.835,29.711355833333332,-96.57919166666667,75.52108828
14/12/2022 11:08:19,189274.11926328088,94190.30790341525,70.835,29.710157666666667,-96.57888566666666,76.86865166
14/12/2022 11:08:19,263175.78567337437,101031.74875585403,70.835,29.710157666666667,-96.57888566666666,76.86865166
14/12/2022 11:08:19,387107.6302089553,205994.6589093979,70.835,29.710157666666667,-96.57888566666666,76.86865166
14/12/2022 11:08:20,115529.64489122522,62742.773828379206,70.835,29.709856,-96.57879266666667,77.46820804
14/12/2022 11:08:20,370631.8686706415,101214.3624123381,70.835,29.709856,-96.57879266666667,77.46820804
14/12/2022 11:08:21,385288.5351057827,167913.16124253356,70.835,29.709552333333335,-96.57869316666667,78.20470723999999
14/12/2022 11:08:24,186628.27886101996,97959.63078971469,70.835,29.708637,-96.57838833333334,78.84569169999999
14/12/2022 11:08:24,752607.7424257684,89882.1683789109,70.835,29.708637,-96.57838833333334,78.84569169999999
14/12/2022 11:08:25,383961.2639330313,81193.45298225043,70.835,29.708330833333335,-96.57828533333333,79.10922031999999
14/12/2022 11:08:29,30467.045451897397,124161.61998741998,70.835,29.707108166666668,-96.57787266666666,78.51196549999999
14/12/2022 11:08:30,313783.26658986026,67127.00410540926,70.835,29.706804666666667,-96.5777705,78.18859632
14/12/2022 11:08:33,214164.03192996903,111254.8431909063,70.835,29.705903833333334,-96.57746733333333,76.78694628
14/12/2022 11:08:42,379387.28034356056,289030.4536879895,70.835,29.703406833333332,-96.5766275,69.48754874
14/12/2022 11:08:43,934761.7399280841,254765.1604146457,70.835,29.703134833333333,-96.576535,70.69241539999999
14/12/2022 11:08:55,349710.7661225299,118333.11608519948,70.835,29.699647333333335,-96.57535233333333,77.86637791999999
14/12/2022 11:08:55,150861.43762594808,88579.72701505452,70.835,29.699647333333335,-96.57535233333333,77.86637791999999
14/12/2022 11:08:55,335845.51652863267,89602.0462599662,70.835,29.699647333333335,-96.57535233333333,77.86637791999999
14/12/2022 11:08:55,22560.354092953257,210257.48282027023,70.835,29.699647333333335,-96.57535233333333,77.86637791999999
14/12/2022 11:08:55,178198.01448326214,183564.35021957816,70.835,29.699647333333335,-96.57535233333333,77.86637791999999
14/12/2022 11:08:59,80317.81803378896,153787.13125768927,70.835,29.698454833333333,-96.57495183333333,75.78231533999998
14/12/2022 11:09:00,7202.153647907976,139222.29560633408,70.835,29.6981625,-96.574854,75.28747994
14/12/2022 11:09:09,22791.273666121462,66828.50572502997,70.835,29.69559033333333,-96.57399483333333,71.54859572
14/12/2022 11:09:09,44735.13514620446,139884.77965662396,70.835,29.69559033333333,-96.57399483333333,71.54859572
14/12/2022 11:09:09,142753.27019190544,110624.07124696343,70.835,29.69559033333333,-96.57399483333333,71.54859572
14/12/2022 11:09:10,46453.22616317859,175627.1528815981,70.835,29.695316833333333,-96.57391066666666,69.71655396
14/12/2022 11:09:11,14581.522259215692,58190.16094027247,70.835,29.6950515,-96.5738245,67.82812398
14/12/2022 11:09:13,63704.33451363359,64162.60910482766,70.835,29.694541666666666,-96.57364866666667,64.91434901999999
14/12/2022 11:09:15,97621.51934003629,85108.09689954,70.835,29.694052166666665,-96.573434,64.0639226
14/12/2022 11:09:15,37881.604886653,87788.5483531325,70.835,29.694052166666665,-96.573434,64.0639226
14/12/2022 11:09:19,87451.38266975209,289514.04310016346,70.835,29.693261833333334,-96.57279133333333,58.5631942
14/12/2022 11:09:24,45916.08352771959,90195.19984916085,70.835,29.692664333333333,-96.571693,55.097044839999995
14/12/2022 11:09:24,8015.160789346256,161323.30855826664,70.835,29.692664333333333,-96.571693,55.097044839999995
14/12/2022 11:09:29,343286.1765416681,98710.5532008994,70.835,29.692503833333333,-96.5703945,59.629967259999994
14/12/2022 11:09:30,98449.24330156679,97954.5495281192,70.835,29.69252983333333,-96.5701165,60.79340584
14/12/2022 11:09:31,268808.8465411401,194238.3457403355,70.835,29.692579833333333,-96.569839,61.787679759999996
14/12/2022 11:09:31,557543.0351184208,64663.20850298704,70.835,29.692579833333333,-96.569839,61.787679759999996
14/12/2022 11:09:34,14998.928280160391,108185.15788414322,70.835,29.692855833333333,-96.56901133333334,66.31945139999999
14/12/2022 11:09:35,26456.471155211275,107502.60239053017,70.835,29.692956833333334,-96.56872116666666,68.11236664
14/12/2022 11:09:37,101033.43521438734,89662.55922711315,70.835,29.693138,-96.56811666666667,69.99159037999999
14/12/2022 11:09:37,14710.817155044606,194369.90945539632,70.835,29.693138,-96.56811666666667,69.99159037999999
14/12/2022 11:09:42,75216.74768861466,114918.72936213613,70.835,29.693449666666666,-96.566492,73.48075534
14/12/2022 11:09:42,187215.02823114724,452549.5497768131,70.835,29.693449666666666,-96.566492,73.48075534
14/12/2022 11:09:42,29445.548469096462,352743.19151437643,70.835,29.693449666666666,-96.566492,73.48075534
14/12/2022 11:09:47,852269.9830800204,303725.80616872205,70.835,29.69351916666667,-96.56476216666667,75.93306752
14/12/2022 11:09:47,186627.3621883149,301037.02663837647,70.835,29.69351916666667,-96.56476216666667,75.93306752
14/12/2022 11:09:48,204234.8816098201,251847.45276675952,70.835,29.693523833333334,-96.56441166666667,75.8191403
14/12/2022 11:09:49,30083.404029707664,355955.5868300331,70.835,29.693534,-96.56406333333334,75.26906745999999
14/12/2022 11:09:50,30891.16444278765,97536.70548737267,70.835,29.693545166666667,-96.56371416666667,75.71787165999999
14/12/2022 11:09:51,541494.3306075998,219685.6477697398,70.835,29.693552333333333,-96.56336733333333,74.84558041999999
14/12/2022 11:09:51,103026.28482705572,157270.21088572795,70.835,29.693552333333333,-96.56336733333333,74.84558041999999
14/12/2022 11:09:51,72707.42137431457,155789.88514966535,70.835,29.693552333333333,-96.56336733333333,74.84558041999999
14/12/2022 11:09:52,188477.39414992742,119907.31773452542,70.835,29.693556833333332,-96.563027,73.16889395999999
14/12/2022 11:09:52,28606.5040969043,116896.18640800333,70.835,29.693556833333332,-96.563027,73.16889395999999
14/12/2022 11:09:53,278054.3085093272,73962.73235578855,70.835,29.693568,-96.56269566666667,71.13891804
14/12/2022 11:09:53,395637.9887868407,101231.17391682074,70.835,29.693568,-96.56269566666667,71.13891804
14/12/2022 11:09:56,219899.70930021093,228704.30656284242,70.835,29.693596166666666,-96.56172416666666,70.7096771
14/12/2022 11:09:57,151004.82479814018,298126.18837639753,70.835,29.693599,-96.56139483333334,71.60038082
14/12/2022 11:09:58,186522.93832292687,62867.11670170993,70.835,29.693601333333334,-96.56106216666667,72.32191988
14/12/2022 11:09:58,161350.1710240823,224008.7201174138,70.835,29.693601333333334,-96.56106216666667,72.32191988
14/12/2022 11:09:58,384779.63380234735,60879.211949359255,70.835,29.693601333333334,-96.56106216666667,72.32191988
14/12/2022 11:09:59,29906.71845079586,204206.7610593436,70.835,29.693602333333335,-96.56072483333334,73.24599622
14/12/2022 11:09:59,182963.06131685805,94941.83727946124,70.835,29.693602333333335,-96.56072483333334,73.24599622
14/12/2022 11:09:59,96986.7392697247,134329.31021411283,70.835,29.693602333333335,-96.56072483333334,73.24599622
14/12/2022 11:10:00,389142.4380558368,108869.20521584668,70.835,29.693598666666666,-96.56038366666667,74.17122334
14/12/2022 11:10:02,15433.389564959769,156764.61313115578,70.835,29.69358,-96.55968733333333,76.21731017999998
14/12/2022 11:10:05,146474.0494726409,93667.2451136444,70.835,29.693516333333335,-96.5586115,78.86180261999999
14/12/2022 11:10:05,182310.57919732848,200152.48198596315,70.835,29.693516333333335,-96.5586115,78.86180261999999
14/12/2022 11:10:07,151387.55602420613,125252.754022282,70.835,29.693449166666667,-96.55787866666667,80.36357052
14/12/2022 11:10:11,262905.57799144264,89070.7789671785,70.835,29.693274333333335,-96.55638883333333,81.70307844
14/12/2022 11:10:11,123225.2908487346,127326.90229660894,70.835,29.693274333333335,-96.55638883333333,81.70307844
14/12/2022 11:10:11,363818.34022249404,86223.74330796905,70.835,29.693274333333335,-96.55638883333333,81.70307844
14/12/2022 11:10:11,147315.00323623643,56877.8136545093,70.835,29.693274333333335,-96.55638883333333,81.70307844
14/12/2022 11:10:11,382849.5912677228,113540.17866767671,70.835,29.693274333333335,-96.55638883333333,81.70307844
14/12/2022 11:10:12,172558.09390880275,57697.01425584177,70.835,29.693229833333334,-96.55601483333334,81.71803857999998
14/12/2022 11:19:05,2036450.2907201329,929182.7322509887,51.231,29.7298535,-96.3874845,36.45901196
14/12/2022 11:19:06,1788012.4402453334,1797074.7656649223,51.231,29.729887166666668,-96.3873165,37.71451294
14/12/2022 11:19:07,7304229.344802869,383725.9725681187,51.231,29.729921833333332,-96.38714216666666,39.04251306
14/12/2022 11:19:09,7772562.661950314,901741.5563495111,51.231,29.7299955,-96.386773,42.08057226
14/12/2022 11:19:09,6675853.322708661,402668.84071020345,51.231,29.7299955,-96.386773,42.08057226
14/12/2022 11:19:15,390979.1791300955,2250735.9377631457,51.231,29.730230833333334,-96.385616,44.53403521999999
14/12/2022 11:19:20,371983.76408236084,346776.3827633586,51.231,29.730451,-96.38451916666666,50.93927669999999
14/12/2022 11:19:23,1248032.6763487712,779184.1597756571,51.231,29.730588333333333,-96.38384566666667,49.07271154
14/12/2022 11:19:23,490650.23902770283,388596.17439287377,51.231,29.730588333333333,-96.38384566666667,49.07271154
14/12/2022 11:19:23,565387.0700465125,1160408.7136658612,51.231,29.730588333333333,-96.38384566666667,49.07271154
14/12/2022 11:19:24,779404.7467605011,393408.81490973604,51.231,29.730632166666666,-96.38362716666667,48.2809749
14/12/2022 11:19:26,489645.66626993514,393629.30001401424,51.231,29.730720666666667,-96.38319566666667,48.08188995999999
14/12/2022 11:19:27,165556.81622308443,386910.23374999204,51.231,29.730765166666668,-96.3829785,48.396052899999994
14/12/2022 11:19:28,183537.0002279599,391229.8544136638,51.231,29.730808833333334,-96.38276016666667,48.598590179999995
14/12/2022 11:19:28,1138186.5715199593,260971.05742704854,51.231,29.730808833333334,-96.38276016666667,48.598590179999995
14/12/2022 11:19:29,160975.56850583095,386840.25160569174,51.231,29.730851666666666,-96.38254333333333,47.90351906
14/12/2022 11:19:29,678021.4280357326,768397.5123076679,51.231,29.730851666666666,-96.38254333333333,47.90351906
14/12/2022 11:19:29,373322.9204626812,382886.7096734483,51.231,29.730851666666666,-96.38254333333333,47.90351906
14/12/2022 11:19:29,817347.4518083581,674801.6551311609,51.231,29.730851666666666,-96.38254333333333,47.90351906
14/12/2022 11:19:30,383755.19992664474,296169.14243585797,51.231,29.7308945,-96.38233016666666,47.252177579999994
14/12/2022 11:19:30,527611.6170250044,722909.3770181843,51.231,29.7308945,-96.38233016666666,47.252177579999994
14/12/2022 11:19:31,375261.3402050135,386701.31694260135,51.231,29.7309375,-96.3821175,47.37300947999999
14/12/2022 11:19:33,185151.91001358218,248671.1400875366,51.231,29.731024833333333,-96.38168683333333,48.22688824
14/12/2022 11:19:33,1209477.5389849038,272633.3752889522,51.231,29.731024833333333,-96.38168683333333,48.22688824
14/12/2022 11:19:33,743623.2677595072,289725.4026083661,51.231,29.731024833333333,-96.38168683333333,48.22688824
14/12/2022 11:19:34,2061119.9175591634,116948.96162921115,51.231,29.731069,-96.3814685,48.65612917999999
14/12/2022 11:19:34,379168.8048416591,356219.47022495186,51.231,29.731069,-96.3814685,48.65612917999999
14/12/2022 11:19:36,384096.013390912,1301748.7544215238,51.231,29.731159333333334,-96.381026,49.63659374
14/12/2022 11:19:36,187153.26150094418,1695311.6023455127,51.231,29.731159333333334,-96.381026,49.63659374
14/12/2022 11:19:36,318962.21185702045,146718.44294858392,51.231,29.731159333333334,-96.381026,49.63659374
14/12/2022 11:19:37,1816031.92591159,661020.3760623949,51.231,29.731205666666668,-96.380801,50.298292239999995
14/12/2022 11:19:37,700743.0387455098,783566.1557825964,51.231,29.731205666666668,-96.380801,50.298292239999995
14/12/2022 11:19:38,954971.7645817737,388769.04253962345,51.231,29.7312525,-96.380573,50.8241987
14/12/2022 11:19:39,534593.8023477978,181004.44142753578,51.231,29.731299333333332,-96.38034333333333,51.12340149999999
14/12/2022 11:19:40,386506.6709499857,943611.5692563792,51.231,29.7313455,-96.380113,51.094632
14/12/2022 11:19:41,159444.54348285007,301322.9973640217,51.231,29.7313915,-96.37988283333334,51.07852108
14/12/2022 11:19:41,305291.3920873632,871222.9501638603,51.231,29.7313915,-96.37988283333334,51.07852108
14/12/2022 11:19:42,355623.1359068412,88910.96069495048,51.231,29.731438333333333,-96.37965133333333,51.579110379999996
14/12/2022 11:19:43,165011.69472675896,97322.98290113623,51.231,29.731486,-96.37941966666666,51.518119039999995
14/12/2022 11:19:43,183475.28262829487,351520.9425712101,51.231,29.731486,-96.37941966666666,51.518119039999995
14/12/2022 11:19:43,166769.5074976634,367074.1170427097,51.231,29.731486,-96.37941966666666,51.518119039999995
14/12/2022 11:19:44,185018.6159737711,201861.23682395244,51.231,29.731532666666666,-96.37918816666667,51.41915196
14/12/2022 11:19:44,424727.13937619224,973627.8596720806,51.231,29.731532666666666,-96.37918816666667,51.41915196
14/12/2022 11:19:44,372274.11502655654,232613.34780169718,51.231,29.731532666666666,-96.37918816666667,51.41915196
14/12/2022 11:19:44,576088.5607132656,226613.50925553817,51.231,29.731532666666666,-96.37918816666667,51.41915196
14/12/2022 11:19:45,761776.8474878544,384750.58389225736,51.231,29.731579166666666,-96.37895766666666,51.144115539999994
14/12/2022 11:19:45,774034.8949961867,718695.9170785629,51.231,29.731579166666666,-96.37895766666666,51.144115539999994
14/12/2022 11:19:45,378266.2196677249,724864.2676423672,51.231,29.731579166666666,-96.37895766666666,51.144115539999994
14/12/2022 11:19:46,1753055.7083805513,700809.6203230002,51.231,29.731625333333334,-96.378728,51.038243779999995
14/12/2022 11:19:48,758971.5235936571,306669.68360863364,51.231,29.731718166666667,-96.37826433333333,52.05668407999999
